1.000000e+00	2.000000e+01
3.000000e+01	6.666667e-01
2.000000e+00	1.000000e+01
2.000000e+00	1.000000e+01
3.000000e+00	6.666667e+00
4.000000e+00	5.000000e+00
3.000000e+00	6.666667e+00
6.000000e+00	3.333333e+00
6.000000e+00	3.333333e+00
4.000000e+00	5.000000e+00
5.000000e+00	4.000000e+00
9.000000e+00	2.222222e+00
1.000000e+01	2.000000e+00
1.100000e+01	1.818182e+00
1.200000e+01	1.666667e+00
1.200000e+01	1.666667e+00
1.300000e+01	1.538462e+00
1.400000e+01	1.428571e+00
1.700000e+01	1.176471e+00
1.800000e+01	1.111111e+00
1.900000e+01	1.052632e+00
2.000000e+01	1.000000e+00
1.900000e+01	1.052632e+00
2.100000e+01	9.523810e-01
2.300000e+01	8.695652e-01
2.200000e+01	9.090909e-01
2.400000e+01	8.333333e-01
2.600000e+01	7.692308e-01
2.800000e+01	7.142857e-01
2.900000e+01	6.896552e-01
5.000000e+00	4.000000e+00
7.000000e+00	2.857143e+00
1.100000e+01	1.818182e+00
2.800000e+01	7.142857e-01
5.000000e+00	4.000000e+00
3.000000e+00	6.666667e+00
1.800000e+01	1.111111e+00
2.500000e+01	8.000000e-01
2.200000e+01	9.090909e-01
2.500000e+01	8.000000e-01
1.000000e+00	2.000000e+01
2.600000e+01	7.692308e-01
7.000000e+00	2.857143e+00
5.000000e+00	4.000000e+00
2.300000e+01	8.695652e-01
2.100000e+01	9.523810e-01
1.700000e+01	1.176471e+00
1.500000e+01	1.333333e+00
3.000000e+00	6.666667e+00
2.700000e+01	7.407407e-01
1.000000e+01	2.000000e+00
2.400000e+01	8.333333e-01
8.000000e+00	2.500000e+00
1.600000e+01	1.250000e+00
1.600000e+01	1.250000e+00
2.900000e+01	6.896552e-01
4.000000e+00	5.000000e+00
2.000000e+00	1.000000e+01
2.000000e+01	1.000000e+00
9.000000e+00	2.222222e+00
1.300000e+01	1.538462e+00
1.500000e+01	1.333333e+00
1.400000e+01	1.428571e+00
2.700000e+01	7.407407e-01
8.000000e+00	2.500000e+00
7.000000e+00	2.857143e+00
8.000000e+00	2.500000e+00
7.000000e+00	2.857143e+00
8.000000e+00	2.500000e+00
1.000000e+01	2.000000e+00
9.000000e+00	2.222222e+00
1.100000e+01	1.818182e+00
1.300000e+01	1.538462e+00
1.400000e+01	1.428571e+00
1.500000e+01	1.333333e+00
1.500000e+01	1.333333e+00
1.600000e+01	1.250000e+00
1.600000e+01	1.250000e+00
1.700000e+01	1.176471e+00
1.800000e+01	1.111111e+00
2.000000e+01	1.000000e+00
2.100000e+01	9.523810e-01
2.200000e+01	9.090909e-01
2.300000e+01	8.695652e-01
2.400000e+01	8.333333e-01
2.500000e+01	8.000000e-01
2.500000e+01	8.000000e-01
2.700000e+01	7.407407e-01
2.600000e+01	7.692308e-01
2.800000e+01	7.142857e-01
2.700000e+01	7.407407e-01
3.000000e+01	6.666667e-01
2.900000e+01	6.896552e-01
1.900000e+01	1.052632e+00
1.500000e+01	1.333333e+00
1.400000e+01	1.428571e+00
2.600000e+01	7.692308e-01
1.500000e+01	1.333333e+00
2.100000e+01	9.523810e-01
1.300000e+01	1.538462e+00
